mapName,keyword,date,weekday,hour,time,dateTime,price,tradeCount,timeUnit
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,23,23:00,2025-12-30 23:00:00,8378085.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,0,00:00,2025-12-31 00:00:00,15402244.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,1,01:00,2025-12-31 01:00:00,9333370.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,2,02:00,2025-12-31 02:00:00,12500000.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,3,03:00,2025-12-31 03:00:00,14666666.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,4,04:00,2025-12-31 04:00:00,2825135.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,5,05:00,2025-12-31 05:00:00,6337036.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,6,06:00,2025-12-31 06:00:00,8074074.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,7,07:00,2025-12-31 07:00:00,14000000.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,8,08:00,2025-12-31 08:00:00,5556111.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,9,09:00,2025-12-31 09:00:00,20000000.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,10,10:00,2025-12-31 10:00:00,7500555.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,11,11:00,2025-12-31 11:00:00,24400000.0,7,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,12,12:00,2025-12-31 12:00:00,30111111.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,13,13:00,2025-12-31 13:00:00,25000000.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,14,14:00,2025-12-31 14:00:00,23333333.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,15,15:00,2025-12-31 15:00:00,2000000.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,16,16:00,2025-12-31 16:00:00,25000000.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,17,17:00,2025-12-31 17:00:00,111111.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,18,18:00,2025-12-31 18:00:00,32000000.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,19,19:00,2025-12-31 19:00:00,31500000.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,20,20:00,2025-12-31 20:00:00,27000000.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,21,21:00,2025-12-31 21:00:00,13252777.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,22,22:00,2025-12-31 22:00:00,27333333.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-31,수,23,23:00,2025-12-31 23:00:00,17469135.0,6,HOURLY
