mapName,dateTime,date,time,weekday,price,tradeCount,timeUnit
미나르숲:망가진 용의 둥지,2025-12-26T20:00:00,2025-12-26,20:00,금,34045747.0,11.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T21:00:00,2025-12-26,21:00,금,58000000.0,2.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T22:00:00,2025-12-26,22:00,금,53428571.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T23:00:00,2025-12-26,23:00,금,31934573.0,9.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 00:00:00,2025-12-27,00:00,토,25012433.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 01:00:00,2025-12-27,01:00,토,55750000.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 02:00:00,2025-12-27,02:00,토,36078189.0,3.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 03:00:00,2025-12-27,03:00,토,21546657.0,11.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 04:00:00,2025-12-27,04:00,토,16001667.0,9.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 05:00:00,2025-12-27,05:00,토,26446031.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 06:00:00,2025-12-27,06:00,토,33822222.0,5.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 07:00:00,2025-12-27,07:00,토,28558558.0,4.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 08:00:00,2025-12-27,08:00,토,58000000.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 09:00:00,2025-12-27,09:00,토,65833333.0,8.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 10:00:00,2025-12-27,10:00,토,63200000.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 11:00:00,2025-12-27,11:00,토,53916851.0,6.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 12:00:00,2025-12-27,12:00,토,49852018.0,6.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 13:00:00,2025-12-27,13:00,토,40718741.0,15.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 14:00:00,2025-12-27,14:00,토,73166666.0,6.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 15:00:00,2025-12-27,15:00,토,64333333.0,4.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 16:00:00,2025-12-27,16:00,토,62714285.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 17:00:00,2025-12-27,17:00,토,54666666.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 18:00:00,2025-12-27,18:00,토,49272727.0,14.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 19:00:00,2025-12-27,19:00,토,22555925.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 20:00:00,2025-12-27,20:00,토,21763903.0,8.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 21:00:00,2025-12-27,21:00,토,41500000.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 22:00:00,2025-12-27,22:00,토,43500000.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27 23:00:00,2025-12-27,23:00,토,35888888.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T00:00:00,2025-12-27,00:00,토,25012433.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T01:00:00,2025-12-27,01:00,토,55750000.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T02:00:00,2025-12-27,02:00,토,36078189.0,3.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T03:00:00,2025-12-27,03:00,토,21546657.0,11.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T04:00:00,2025-12-27,04:00,토,16001667.0,9.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T05:00:00,2025-12-27,05:00,토,26446031.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T06:00:00,2025-12-27,06:00,토,33822222.0,5.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T07:00:00,2025-12-27,07:00,토,28558558.0,4.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T08:00:00,2025-12-27,08:00,토,58000000.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T09:00:00,2025-12-27,09:00,토,65833333.0,8.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T10:00:00,2025-12-27,10:00,토,63200000.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T11:00:00,2025-12-27,11:00,토,53916851.0,6.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T12:00:00,2025-12-27,12:00,토,49852018.0,6.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T13:00:00,2025-12-27,13:00,토,40718741.0,15.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T14:00:00,2025-12-27,14:00,토,73166666.0,6.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T15:00:00,2025-12-27,15:00,토,64333333.0,4.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T16:00:00,2025-12-27,16:00,토,62714285.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T17:00:00,2025-12-27,17:00,토,54666666.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T18:00:00,2025-12-27,18:00,토,49272727.0,14.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T19:00:00,2025-12-27,19:00,토,22555925.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T20:00:00,2025-12-27,20:00,토,21763903.0,8.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T21:00:00,2025-12-27,21:00,토,41500000.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T22:00:00,2025-12-27,22:00,토,43500000.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-27T23:00:00,2025-12-27,23:00,토,35888888.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 00:00:00,2025-12-28,00:00,일,15650544.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 01:00:00,2025-12-28,01:00,일,37428571.0,12.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 02:00:00,2025-12-28,02:00,일,21000246.0,6.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 03:00:00,2025-12-28,03:00,일,20539331.0,13.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 04:00:00,2025-12-28,04:00,일,26822333.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 05:00:00,2025-12-28,05:00,일,34666666.0,4.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 06:00:00,2025-12-28,06:00,일,32844444.0,6.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 07:00:00,2025-12-28,07:00,일,36335000.0,6.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 08:00:00,2025-12-28,08:00,일,26224444.0,5.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 09:00:00,2025-12-28,09:00,일,20002976.0,9.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 10:00:00,2025-12-28,10:00,일,47444444.0,12.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 11:00:00,2025-12-28,11:00,일,41571428.0,8.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 12:00:00,2025-12-28,12:00,일,41333333.0,3.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 13:00:00,2025-12-28,13:00,일,37692307.0,15.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 14:00:00,2025-12-28,14:00,일,41142857.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 15:00:00,2025-12-28,15:00,일,42500000.0,11.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 16:00:00,2025-12-28,16:00,일,44846153.0,14.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 17:00:00,2025-12-28,17:00,일,39461538.0,15.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-28 18:00:00,2025-12-28,18:00,일,34000000.0,11.0,HOURLY
